#                  BLOCK:   ACTUAL_T:           T_AVE:              ERROR:
                1844        1.069539e+00        9.853147e-01        8.490460e-04
                1845        1.069578e+00        9.853604e-01        8.498133e-04
                1846        1.069613e+00        9.854060e-01        8.505776e-04
                1847        1.069645e+00        9.854517e-01        8.513390e-04
                1848        1.069674e+00        9.854972e-01        8.520973e-04
                1849        1.069699e+00        9.855428e-01        8.528525e-04
                1850        1.069721e+00        9.855883e-01        8.536045e-04
                1851        1.069740e+00        9.856337e-01        8.543531e-04
                1852        1.069755e+00        9.856792e-01        8.550984e-04
                1853        1.069768e+00        9.857245e-01        8.558402e-04
                1854        1.069779e+00        9.857699e-01        8.565786e-04
                1855        1.069786e+00        9.858152e-01        8.573134e-04
                1856        1.069791e+00        9.858604e-01        8.580446e-04
                1857        1.069793e+00        9.859056e-01        8.587721e-04
                1858        1.069794e+00        9.859508e-01        8.594960e-04
                1859        1.069792e+00        9.859959e-01        8.602161e-04
                1860        1.069788e+00        9.860409e-01        8.609324e-04
                1861        1.069782e+00        9.860859e-01        8.616449e-04
                1862        1.069774e+00        9.861309e-01        8.623536e-04
                1863        1.069765e+00        9.861757e-01        8.630584e-04
                1864        1.069754e+00        9.862206e-01        8.637593e-04
                1865        1.069741e+00        9.862654e-01        8.644563e-04
                1866        1.069727e+00        9.863101e-01        8.651494e-04
                1867        1.069712e+00        9.863548e-01        8.658385e-04
                1868        1.069697e+00        9.863994e-01        8.665237e-04
                1869        1.069680e+00        9.864439e-01        8.672050e-04
                1870        1.069662e+00        9.864884e-01        8.678823e-04
                1871        1.069643e+00        9.865329e-01        8.685557e-04
                1872        1.069624e+00        9.865773e-01        8.692252e-04
                1873        1.069605e+00        9.866216e-01        8.698907e-04
                1874        1.069585e+00        9.866659e-01        8.705523e-04
                1875        1.069565e+00        9.867101e-01        8.712100e-04
                1876        1.069545e+00        9.867542e-01        8.718638e-04
                1877        1.069524e+00        9.867983e-01        8.725138e-04
                1878        1.069504e+00        9.868424e-01        8.731599e-04
                1879        1.069483e+00        9.868864e-01        8.738022e-04
                1880        1.069463e+00        9.869303e-01        8.744406e-04
                1881        1.069444e+00        9.869741e-01        8.750754e-04
                1882        1.069424e+00        9.870180e-01        8.757064e-04
                1883        1.069405e+00        9.870617e-01        8.763337e-04
                1884        1.069387e+00        9.871054e-01        8.769573e-04
                1885        1.069369e+00        9.871490e-01        8.775772e-04
                1886        1.069351e+00        9.871926e-01        8.781936e-04
                1887        1.069335e+00        9.872362e-01        8.788064e-04
                1888        1.069319e+00        9.872796e-01        8.794157e-04
                1889        1.069304e+00        9.873231e-01        8.800215e-04
                1890        1.069289e+00        9.873664e-01        8.806239e-04
                1891        1.069276e+00        9.874097e-01        8.812228e-04
                1892        1.069263e+00        9.874530e-01        8.818184e-04
                1893        1.069251e+00        9.874962e-01        8.824106e-04
                1894        1.069240e+00        9.875394e-01        8.829996e-04
                1895        1.069230e+00        9.875825e-01        8.835853e-04
                1896        1.069221e+00        9.876255e-01        8.841678e-04
                1897        1.069213e+00        9.876686e-01        8.847471e-04
                1898        1.069205e+00        9.877115e-01        8.853233e-04
                1899        1.069199e+00        9.877544e-01        8.858964e-04
                1900        1.069193e+00        9.877973e-01        8.864665e-04
                1901        1.069188e+00        9.878401e-01        8.870335e-04
