#                  BLOCK:   ACTUAL_P:           P_AVE:              ERROR:
                1831        4.927489e-02        4.509341e-02        9.052488e-05
                1832        4.925294e-02        4.509568e-02        9.050394e-05
                1833        4.923268e-02        4.509793e-02        9.048270e-05
                1834        4.921386e-02        4.510018e-02        9.046119e-05
                1835        4.919622e-02        4.510241e-02        9.043943e-05
                1836        4.917996e-02        4.510463e-02        9.041743e-05
                1837        4.916556e-02        4.510684e-02        9.039523e-05
                1838        4.915226e-02        4.510904e-02        9.037284e-05
                1839        4.914030e-02        4.511123e-02        9.035028e-05
                1840        4.912963e-02        4.511342e-02        9.032757e-05
                1841        4.912000e-02        4.511560e-02        9.030472e-05
                1842        4.911185e-02        4.511776e-02        9.028175e-05
                1843        4.910469e-02        4.511993e-02        9.025868e-05
                1844        4.909895e-02        4.512209e-02        9.023552e-05
                1845        4.909438e-02        4.512424e-02        9.021230e-05
                1846        4.909094e-02        4.512639e-02        9.018901e-05
                1847        4.908884e-02        4.512853e-02        9.016570e-05
                1848        4.908804e-02        4.513068e-02        9.014236e-05
                1849        4.908780e-02        4.513282e-02        9.011901e-05
                1850        4.908833e-02        4.513495e-02        9.009566e-05
                1851        4.909006e-02        4.513709e-02        9.007232e-05
                1852        4.909272e-02        4.513923e-02        9.004900e-05
                1853        4.909604e-02        4.514136e-02        9.002572e-05
                1854        4.910046e-02        4.514350e-02        9.000249e-05
                1855        4.910570e-02        4.514563e-02        8.997931e-05
                1856        4.911243e-02        4.514777e-02        8.995621e-05
                1857        4.911897e-02        4.514991e-02        8.993318e-05
                1858        4.912645e-02        4.515205e-02        8.991024e-05
                1859        4.913436e-02        4.515419e-02        8.988739e-05
                1860        4.914314e-02        4.515634e-02        8.986465e-05
                1861        4.915251e-02        4.515848e-02        8.984201e-05
                1862        4.916244e-02        4.516063e-02        8.981949e-05
                1863        4.917288e-02        4.516279e-02        8.979709e-05
                1864        4.918379e-02        4.516494e-02        8.977483e-05
                1865        4.919514e-02        4.516711e-02        8.975269e-05
                1866        4.920688e-02        4.516927e-02        8.973070e-05
                1867        4.921922e-02        4.517144e-02        8.970886e-05
                1868        4.923165e-02        4.517361e-02        8.968716e-05
                1869        4.924459e-02        4.517579e-02        8.966562e-05
                1870        4.925753e-02        4.517797e-02        8.964423e-05
                1871        4.927069e-02        4.518016e-02        8.962301e-05
                1872        4.928401e-02        4.518235e-02        8.960194e-05
                1873        4.929699e-02        4.518455e-02        8.958102e-05
                1874        4.931055e-02        4.518675e-02        8.956028e-05
                1875        4.932418e-02        4.518896e-02        8.953969e-05
                1876        4.933783e-02        4.519117e-02        8.951927e-05
                1877        4.935149e-02        4.519339e-02        8.949901e-05
                1878        4.936512e-02        4.519561e-02        8.947892e-05
                1879        4.937869e-02        4.519783e-02        8.945899e-05
                1880        4.939217e-02        4.520007e-02        8.943922e-05
                1881        4.940553e-02        4.520230e-02        8.941961e-05
                1882        4.941875e-02        4.520454e-02        8.940016e-05
                1883        4.943181e-02        4.520679e-02        8.938086e-05
                1884        4.944468e-02        4.520904e-02        8.936172e-05
                1885        4.945733e-02        4.521129e-02        8.934273e-05
                1886        4.946976e-02        4.521355e-02        8.932389e-05
                1887        4.948193e-02        4.521581e-02        8.930519e-05
                1888        4.949384e-02        4.521808e-02        8.928663e-05
